loaded 340 states from 0005.dat
FINGER
Bounding Sphere
   0.0, 297.5,   0.0,    0,   -0,    0
POLYFLAP
Bounding Box
   0.0,   0.0,   0.0,    0,   -0,    0
50, 25, 65, 
GROUND PLANE
Bounding Plane
   0.0,   0.0,   0.0,    0,   -0,    0
timestamp, eff_x, eff_y, eff_z,eff_r,eff_p,eff_y,    Fx,    Fy,    Fz,    Tx,    Ty,    Tz, obj_x, obj_y, obj_z,obj_r,obj_p,obj_y
  175.844,   0.0, 285.0, 165.1,  -78,    0,   -0,  -0.0,   0.0,   0.9,   2.2,   2.2,  -0.1,   0.0, 200.0,  49.0,   -2,   90,   -2
  175.878,   0.0, 285.1, 165.1,  -78,    0,   -0,  -0.0,   0.0,   0.9,   1.8,   1.3,  -0.1,   0.0, 200.0,  49.0,   -2,   90,   -2
  175.911,   0.0, 285.1, 165.1,  -78,    0,   -0,  -0.0,   0.0,   0.8,   1.8,   3.0,  -0.1,   0.0, 200.0,  49.0,  -75,   90,  -75
  175.944,   0.0, 285.2, 165.1,  -78,    0,   -0,  -0.0,   0.0,   0.9,   1.9,   0.0,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  175.978,   0.0, 285.3, 165.0,  -78,    0,   -0,  -0.0,   0.0,   0.8,   1.7,   2.2,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  176.011,   0.0, 285.4, 165.0,  -78,    0,   -0,  -0.0,   0.0,   0.9,   2.1,   2.1,  -0.1,   0.0, 200.0,  49.0,  -72,   90,  -72
  176.044,   0.0, 285.5, 165.0,  -78,    0,   -0,  -0.0,   0.0,   0.9,   1.7,   1.8,  -0.1,   0.0, 200.0,  49.0,   29,   90,   29
  176.078,   0.0, 285.6, 165.0,  -78,    0,   -0,  -0.0,   0.0,   0.9,   1.9,   0.9,  -0.1,   0.0, 200.0,  49.0,   29,   90,   29
  176.111,   0.0, 285.7, 165.0,  -78,    0,   -0,  -0.0,   0.0,   0.9,   1.8,   1.1,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  176.144,   0.0, 285.8, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   2.2,   0.7,  -0.1,   0.0, 200.0,  49.0,  -63,   90,  -63
  176.178,   0.0, 285.9, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   2.0,   0.8,  -0.1,   0.0, 200.0,  49.0,  -63,   90,  -63
  176.211,   0.0, 286.0, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.8,   1.8,  -1.4,  -0.1,   0.0, 200.0,  49.0,  -14,   90,  -14
  176.244,   0.0, 286.1, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.5,   0.5,  -0.1,   0.0, 200.0,  49.0,  -18,   90,  -18
  176.278,   0.0, 286.2, 165.0,  -77,    0,   -0,  -0.1,   0.0,   0.8,   1.6,   3.7,  -0.1,   0.0, 200.0,  49.0,  -18,   90,  -18
  176.311,   0.0, 286.3, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.5,   0.5,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  176.344,   0.0, 286.4, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.7,   2.0,  -0.1,   0.0, 200.0,  49.0,   55,   90,   55
  176.378,   0.0, 286.5, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.4,   2.0,  -0.1,   0.0, 200.0,  49.0,   55,   90,   55
  176.411,   0.0, 286.6, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.8,   2.0,  -1.0,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  176.444,   0.0, 286.8, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.2,   0.8,  -0.1,   0.0, 200.0,  49.0,  -19,   90,  -19
  176.478,   0.0, 286.9, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   2.4,  -0.4,  -0.1,   0.0, 200.0,  49.0,  -19,   90,  -19
  176.511,   0.0, 287.0, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.9,   0.0,  -0.1,   0.0, 200.0,  49.0,   55,   90,   55
  176.544,   0.0, 287.1, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   0.8,   0.9,  -0.1,   0.0, 200.0,  49.0,  -45,   90,  -45
  176.578,   0.0, 287.3, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.7,   3.2,  -0.1,   0.0, 200.0,  49.0,  -45,   90,  -45
  176.611,   0.0, 287.4, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.8,   1.3,  -0.4,  -0.1,   0.0, 200.0,  49.0,   18,   90,   18
  176.644,   0.0, 287.5, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.9,   0.5,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  176.678,   0.0, 287.7, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.8,  -0.0,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  176.711,   0.0, 287.8, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.7,   0.4,  -0.1,   0.0, 200.0,  49.0,  -52,   90,  -52
  176.744,   0.0, 288.0, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.9,   1.8,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  176.778,   0.0, 288.1, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   2.0,   1.2,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  176.811,   0.0, 288.3, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.9,   2.5,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  176.844,   0.0, 288.4, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.9,   0.0,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  176.878,   0.0, 288.6, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.9,   3.2,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  176.911,   0.0, 288.7, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.7,   2.1,  -0.1,   0.0, 200.0,  49.0,  -43,   90,  -43
  176.944,   0.0, 288.9, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   2.7,   1.9,  -0.1,   0.0, 200.0,  49.0,  -58,   90,  -58
  176.978,   0.0, 289.0, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.4,   3.2,  -0.1,   0.0, 200.0,  49.0,  -58,   90,  -58
  177.011,   0.0, 289.2, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.9,   2.4,  -0.4,  -0.1,   0.0, 200.0,  49.0,   -5,   90,   -5
  177.044,   0.0, 289.3, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.9,   0.4,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  177.078,   0.0, 289.5, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.9,   2.5,  -1.3,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  177.111,   0.0, 289.7, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.8,   1.7,  -1.4,  -0.1,   0.0, 200.0,  49.0,   41,   90,   41
  177.144,   0.0, 289.8, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.6,   2.3,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  177.178,   0.0, 290.0, 165.0,  -77,    0,   -0,  -0.1,   0.0,   0.8,   2.0,   3.7,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  177.211,   0.0, 290.2, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   2.0,   1.1,  -0.1,   0.0, 200.0,  49.0,   39,   90,   39
  177.244,   0.0, 290.4, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.9,   1.8,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  177.278,   0.0, 290.5, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.0,  -0.5,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  177.311,   0.0, 290.7, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   1.6,   2.1,  -0.1,   0.0, 200.0,  49.0,   59,   90,   59
  177.344,   0.0, 290.9, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.3,   0.0,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  177.378,   0.0, 291.1, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.8,   1.9,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  177.411,   0.0, 291.2, 165.0,  -77,    0,   -0,  -0.1,   0.0,   0.9,   2.1,   4.9,  -0.1,   0.0, 200.0,  49.0,    4,   90,    4
  177.444,   0.0, 291.4, 165.0,  -77,    0,   -0,   0.0,   0.0,   0.9,   1.4,   0.0,  -0.1,   0.0, 200.0,  49.0,   49,   90,   49
  177.478,   0.0, 291.6, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   2.8,   0.6,  -0.1,   0.0, 200.0,  49.0,   49,   90,   49
  177.511,   0.0, 291.8, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   2.0,   0.6,  -0.1,   0.0, 200.0,  49.0,  -68,   90,  -68
  177.544,   0.0, 292.0, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   2.0,   1.5,  -0.1,   0.0, 200.0,  49.0,   43,   90,   43
  177.578,   0.0, 292.2, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.8,   1.5,   3.1,  -0.1,   0.0, 200.0,  49.0,   43,   90,   43
  177.611,   0.0, 292.4, 165.0,  -77,    0,   -0,  -0.0,   0.0,   0.9,   2.0,   0.8,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  177.644,   0.0, 292.5, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.8,   2.9,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  177.678,   0.0, 292.7, 165.0,  -76,    0,   -0,  -0.1,   0.0,   0.9,   1.6,   3.2,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  177.711,   0.0, 292.9, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.8,   1.4,  -0.1,   0.0, 200.0,  49.0,  -26,   90,  -26
  177.744,   0.0, 293.1, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.9,   1.5,   2.8,  -0.1,   0.0, 200.0,  49.0,   17,   90,   17
  177.778,   0.0, 293.3, 165.0,  -76,    0,   -0,  -0.1,   0.0,   0.9,   1.3,   3.6,  -0.1,   0.0, 200.0,  49.0,   17,   90,   17
  177.811,   0.0, 293.5, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   1.9,  -1.6,  -0.1,   0.0, 200.0,  49.0,  -46,   90,  -46
  177.844,   0.0, 293.7, 165.0,  -76,    0,   -0,  -0.1,   0.0,   0.9,   2.4,   3.5,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  177.878,   0.0, 294.0, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   2.0,  -2.9,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  177.911,   0.0, 294.2, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.9,   1.3,   2.0,  -0.1,   0.0, 200.0,  49.0,   53,   90,   53
  177.944,   0.0, 294.4, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.9,   2.4,   1.9,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  177.978,   0.0, 294.6, 165.0,  -76,    0,   -0,   0.1,   0.0,   0.8,   1.9,  -4.7,  -0.1,   0.0, 200.0,  49.0,   16,   90,   16
  178.011,   0.0, 294.8, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   2.5,  -1.2,  -0.1,   0.0, 200.0,  49.0,   16,   90,   16
  178.044,   0.0, 295.0, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   2.0,   1.5,  -0.1,   0.0, 200.0,  49.0,  -43,   90,  -43
  178.078,   0.0, 295.2, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.5,  -0.1,  -0.1,   0.0, 200.0,  49.0,   -3,   90,   -3
  178.111,   0.0, 295.4, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.7,   0.4,  -0.1,   0.0, 200.0,  49.0,   -3,   90,   -3
  178.144,   0.0, 295.6, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.2,   1.3,  -0.1,   0.0, 200.0,  49.0,   49,   90,   49
  178.178,   0.0, 295.8, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   1.7,  -1.9,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  178.211,   0.0, 296.1, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.3,  -1.5,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  178.244,   0.0, 296.3, 165.0,  -76,    0,   -0,   0.1,   0.0,   0.8,   0.8,  -5.3,  -0.2,   0.0, 200.0,  49.0,   35,   90,   35
  178.278,   0.0, 296.5, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   1.7,  -3.4,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  178.311,   0.0, 296.7, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   1.5,  -4.6,  -0.2,   0.0, 200.0,  49.0,   29,   90,   29
  178.344,   0.0, 296.9, 165.0,  -76,    0,   -0,   0.1,   0.0,   0.8,   2.0,  -4.7,  -0.1,   0.0, 200.0,  49.0,   43,   90,   43
  178.378,   0.0, 297.1, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   1.2,  -2.7,  -0.1,   0.0, 200.0,  49.0,   43,   90,   43
  178.411,   0.0, 297.3, 165.0,  -76,    0,   -0,   0.0,   0.0,   0.8,   1.8,  -2.3,  -0.1,   0.0, 200.0,  49.0,  -62,   90,  -62
  178.444,   0.0, 297.6, 165.0,  -76,    0,   -0,  -0.0,   0.0,   0.8,   1.3,  -0.7,  -0.1,   0.0, 200.0,  49.0,  -37,   90,  -37
  178.478,   0.0, 297.8, 165.0,  -76,    0,   -0,   0.1,   0.0,   0.8,   1.5,  -7.3,  -0.1,   0.0, 200.0,  49.0,  -37,   90,  -37
  178.511,   0.0, 298.0, 165.0,  -76,    0,   -0,   0.1,   0.0,   0.8,   1.1,  -7.5,  -0.2,   0.0, 200.0,  49.0,  -37,   90,  -37
  178.544,   0.0, 298.3, 165.0,  -76,    0,   -0,  -0.2,   0.1,   0.8,   2.8,  11.2,  -0.1,   0.0, 200.0,  49.0,  -71,   90,  -71
  178.578,   0.0, 298.5, 165.0,  -76,    0,   -0,  -0.1,   0.0,   0.8,  -0.1,   6.9,  -0.1,   0.0, 200.0,  49.0,  -71,   90,  -71
  178.611,   0.0, 298.8, 165.0,  -76,    0,   -0,  -0.0,   0.2,   1.0,   9.6,  -0.5,  -0.1,   0.0, 200.0,  49.0,   54,   90,   54
  178.644,   0.0, 299.0, 165.0,  -76,    0,   -0,  -0.1,  -0.1,   0.7,  -6.1,   5.6,  -0.2,   0.0, 200.0,  49.0,  -39,   90,  -39
  178.678,   0.0, 299.2, 165.0,  -76,    0,   -0,   0.2,   0.1,   0.9,   5.9, -19.5,  -0.2,   0.0, 200.0,  49.0,  -38,   90,  -38
  178.711,   0.0, 299.4, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.7,   0.6, -13.2,  -0.2,   0.0, 200.0,  49.0,  -38,   90,  -38
  178.744,   0.0, 299.6, 165.0,  -75,    0,   -0,   0.0,  -0.0,   0.8,  -2.9,  -3.7,  -0.1,   0.0, 200.0,  49.0,   -4,   90,   -4
  178.778,   0.0, 299.9, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   1.8, -10.1,  -0.2,   0.0, 200.0,  49.0,   -4,   90,   -4
  178.811,   0.0, 300.1, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   1.8, -12.0,  -0.2,   0.0, 200.0,  49.0,   15,   90,   15
  178.844,   0.0, 300.4, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   0.0, -11.0,  -0.2,   0.0, 200.0,  49.0,  -50,   90,  -50
  178.878,   0.0, 300.6, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   2.5, -10.1,  -0.2,   0.0, 200.0,  49.0,  -50,   90,  -50
  178.911,   0.0, 300.8, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   1.3, -12.7,  -0.2,   0.0, 200.0,  49.0,  -66,   90,  -66
  178.944,   0.0, 301.1, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   1.1, -13.2,  -0.2,   0.0, 200.0,  49.0,  -63,   90,  -63
  178.978,   0.0, 301.3, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.8,   1.6, -16.1,  -0.2,   0.0, 200.0,  49.0,  -63,   90,  -63
  179.011,   0.0, 301.5, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.8,   1.5, -16.0,  -0.2,   0.0, 200.0,  49.0,  -69,   90,  -69
  179.044,   0.0, 301.8, 165.0,  -75,    0,   -0,   0.1,   0.0,   0.8,   2.7, -14.2,  -0.2,   0.0, 200.0,  49.0,   18,   90,   18
  179.078,   0.0, 302.0, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.7,   1.8, -16.6,  -0.2,   0.0, 200.0,  49.0,   18,   90,   18
  179.111,   0.0, 302.2, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.7,   1.6, -19.4,  -0.2,   0.0, 200.0,  49.0,   39,   90,   39
  179.144,   0.0, 302.5, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.7,   1.7, -19.1,  -0.2,   0.0, 200.0,  49.0,  -74,   90,  -74
  179.178,   0.0, 302.8, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.7,   1.0, -21.7,  -0.2,   0.0, 200.0,  49.0,  -74,   90,  -74
  179.211,   0.0, 303.0, 165.0,  -75,    0,   -0,   0.2,   0.0,   0.7,   1.7, -23.1,  -0.2,   0.0, 200.0,  49.0,   21,   90,   21
  179.244,   0.0, 303.3, 165.0,  -75,   -0,   -0,   0.3,   0.0,   0.7,   1.3, -25.6,  -0.2,   0.0, 200.0,  49.0,   56,   90,   56
  179.278,   0.0, 303.5, 165.0,  -75,   -0,   -0,   0.3,   0.0,   0.7,   1.3, -27.6,  -0.2,   0.0, 200.0,  49.0,   56,   90,   56
  179.311,   0.0, 303.7, 165.0,  -75,   -0,   -0,   0.3,   0.0,   0.7,   1.6, -29.4,  -0.2,   0.0, 200.0,  49.0,    4,   90,    4
  179.344,   0.0, 304.0, 165.0,  -75,   -0,   -0,   0.3,   0.0,   0.7,   1.7, -32.7,  -0.2,   0.0, 200.0,  49.0,   34,   90,   34
  179.378,   0.0, 304.2, 165.0,  -75,   -0,   -0,   0.3,   0.0,   0.7,   2.7, -28.8,  -0.2,   0.0, 200.0,  49.0,   34,   90,   34
  179.411,   0.0, 304.5, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   1.8, -35.3,  -0.2,   0.0, 200.0,  49.0,   37,   90,   37
  179.444,   0.0, 304.7, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   2.2, -36.8,  -0.2,   0.0, 200.0,  49.0,   44,   90,   44
  179.478,   0.0, 304.9, 165.0,  -75,   -0,   -0,   0.4,   0.1,   0.7,   3.0, -39.8,  -0.2,   0.0, 200.0,  49.0,   29,   90,   29
  179.511,   0.0, 305.2, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   1.1, -42.9,  -0.2,   0.0, 200.0,  49.0,   29,   90,   29
  179.544,   0.0, 305.4, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   1.4, -39.3,  -0.2,   0.0, 200.0,  49.0,   30,   90,   30
  179.578,   0.0, 305.7, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   2.1, -44.1,  -0.2,   0.0, 200.0,  49.0,   30,   90,   30
  179.611,   0.0, 305.9, 165.0,  -75,   -0,   -0,   0.5,   0.0,   0.7,   2.6, -46.1,  -0.2,   0.0, 200.0,  49.0,   28,   90,   28
  179.644,   0.0, 306.2, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.7,   2.5, -45.1,  -0.2,   0.0, 200.0,  49.0,   58,   90,   58
  179.678,   0.0, 306.4, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.6,   2.4, -47.4,  -0.2,   0.0, 200.0,  49.0,   58,   90,   58
  179.711,   0.0, 306.6, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.6,   2.3, -50.1,  -0.2,   0.0, 200.0,  49.0,  -62,   90,  -62
  179.744,   0.0, 306.9, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.6,   2.6, -52.3,  -0.2,   0.0, 200.0,  49.0,  -31,   90,  -31
  179.778,   0.0, 307.1, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.6,   2.7, -51.6,  -0.2,   0.0, 200.0,  49.0,  -31,   90,  -31
  179.811,   0.0, 307.4, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.6,   2.7, -52.1,  -0.2,   0.0, 200.0,  49.0,  -37,   90,  -37
  179.844,   0.0, 307.6, 165.0,  -74,   -0,   -0,   0.5,   0.0,   0.6,   2.2, -52.3,  -0.2,   0.0, 200.0,  49.0,   30,   90,   30
  179.878,   0.0, 307.9, 165.1,  -74,   -0,   -0,   0.6,   0.0,   0.6,   3.1, -60.5,  -0.2,   0.0, 200.0,  49.0,   10,   90,   10
  179.911,   0.0, 308.2, 165.1,  -74,   -0,   -0,   0.6,   0.0,   0.6,   2.0, -58.3,  -0.2,   0.0, 200.0,  49.0,   10,   90,   10
  179.944,   0.0, 308.4, 165.1,  -74,   -0,   -0,   0.7,   0.0,   0.6,   1.8, -63.2,  -0.2,   0.0, 200.0,  49.0,   27,   90,   27
  179.978,   0.0, 308.7, 165.1,  -74,   -0,   -0,   0.6,   0.1,   0.6,   4.7, -61.8,  -0.2,   0.0, 200.0,  49.0,   27,   90,   27
  180.011,   0.0, 308.9, 165.1,  -74,   -0,   -0,   0.7,   0.1,   0.6,   4.2, -64.6,  -0.2,   0.0, 200.0,  49.0,  -19,   90,  -19
  180.044,   0.0, 309.2, 165.1,  -74,   -0,   -0,   0.7,   0.0,   0.6,   2.5, -64.2,  -0.2,   0.0, 200.0,  49.0,   -8,   90,   -8
  180.078,   0.0, 309.4, 165.1,  -74,   -0,   -0,   0.6,   0.1,   0.6,   3.5, -60.9,  -0.2,   0.0, 200.0,  49.0,  -75,   90,  -75
  180.111,   0.0, 309.7, 165.1,  -74,   -0,   -0,   0.7,   0.0,   0.6,   2.3, -69.5,  -0.2,   0.0, 200.0,  49.0,  -75,   90,  -75
