loaded 341 states from 0004.dat
FINGER
Bounding Sphere
   0.0, 297.5,   0.0,    0,   -0,    0
POLYFLAP
Bounding Box
   0.0,   0.0,   0.0,    0,   -0,    0
50, 25, 65, 
GROUND PLANE
Bounding Plane
   0.0,   0.0,   0.0,    0,   -0,    0
timestamp, eff_x, eff_y, eff_z,eff_r,eff_p,eff_y,    Fx,    Fy,    Fz,    Tx,    Ty,    Tz, obj_x, obj_y, obj_z,obj_r,obj_p,obj_y
  154.745,  -0.0, 284.6, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.9,   1.8,   2.1,  -0.1,   0.0, 200.0,  49.0,   -5,   90,   -5
  154.778,  -0.0, 284.6, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.7,   0.3,  -0.1,   0.0, 200.0,  49.0,  -74,   90,  -74
  154.812,  -0.0, 284.7, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.7,   2.2,  -0.1,   0.0, 200.0,  49.0,   40,   90,   40
  154.845,  -0.0, 284.7, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.9,   0.4,  -0.1,   0.0, 200.0,  49.0,   40,   90,   40
  154.878,  -0.0, 284.8, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.8,  -0.3,  -0.1,   0.0, 200.0,  49.0,  -72,   90,  -72
  154.912,  -0.0, 284.9, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.8,   0.4,  -0.1,   0.0, 200.0,  49.0,   28,   90,   28
  154.945,  -0.0, 284.9, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.9,   1.7,   2.2,  -0.1,   0.0, 200.0,  49.0,   28,   90,   28
  154.978,  -0.0, 285.0, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.9,   1.8,   2.0,  -0.1,   0.0, 200.0,  49.0,  -33,   90,  -33
  155.012,  -0.0, 285.1, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.6,   1.6,  -0.1,   0.0, 200.0,  49.0,   -2,   90,   -2
  155.045,  -0.0, 285.2, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   1.8,   2.3,  -0.1,   0.0, 200.0,  49.0,   -2,   90,   -2
  155.078,  -0.0, 285.2, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.9,   2.3,   2.9,  -0.1,   0.0, 200.0,  49.0,   48,   90,   48
  155.112,  -0.0, 285.3, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.9,   1.3,   0.1,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  155.145,  -0.0, 285.4, 165.0,  -78,   -0,    0,  -0.1,   0.0,   0.9,   0.7,   4.4,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  155.178,  -0.0, 285.5, 165.0,  -78,   -0,    0,   0.0,   0.0,   0.8,   1.4,  -0.9,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  155.212,  -0.0, 285.6, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.9,   1.4,   1.6,  -0.1,   0.0, 200.0,  49.0,   29,   90,   29
  155.245,  -0.0, 285.7, 165.0,  -78,   -0,    0,  -0.0,   0.0,   0.8,   2.1,   2.0,  -0.1,   0.0, 200.0,  49.0,   29,   90,   29
  155.278,  -0.0, 285.8, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.9,  -0.2,  -0.1,   0.0, 200.0,  49.0,   58,   90,   58
  155.312,  -0.0, 285.9, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.9,   1.4,  -0.1,   0.0, 200.0,  49.0,  -63,   90,  -63
  155.345,  -0.0, 286.0, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   1.5,   0.7,  -0.1,   0.0, 200.0,  49.0,  -63,   90,  -63
  155.378,  -0.0, 286.1, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.8,   2.8,  -0.1,   0.0, 200.0,  49.0,  -53,   90,  -53
  155.412,  -0.0, 286.2, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.2,   0.4,  -0.1,   0.0, 200.0,  49.0,  -18,   90,  -18
  155.445,  -0.0, 286.3, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.0,   0.2,  -0.1,   0.0, 200.0,  49.0,  -18,   90,  -18
  155.478,  -0.0, 286.4, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   0.8,  -0.2,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  155.512,  -0.0, 286.6, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.1,   2.0,  -0.1,   0.0, 200.0,  49.0,   55,   90,   55
  155.545,  -0.0, 286.7, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.3,   1.1,  -0.1,   0.0, 200.0,  49.0,   55,   90,   55
  155.578,  -0.0, 286.8, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.3,   1.8,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  155.612,  -0.0, 286.9, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   2.1,   1.8,  -0.1,   0.0, 200.0,  49.0,  -19,   90,  -19
  155.645,  -0.0, 287.0, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.3,   0.8,  -0.1,   0.0, 200.0,  49.0,  -19,   90,  -19
  155.678,  -0.0, 287.2, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   1.6,  -0.3,  -0.1,   0.0, 200.0,  49.0,  -46,   90,  -46
  155.712,  -0.0, 287.3, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.6,   1.0,  -0.1,   0.0, 200.0,  49.0,  -45,   90,  -45
  155.745,  -0.0, 287.4, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.6,  -0.1,  -0.1,   0.0, 200.0,  49.0,  -45,   90,  -45
  155.778,  -0.0, 287.6, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   2.0,   2.3,  -0.1,   0.0, 200.0,  49.0,   12,   90,   12
  155.812,  -0.0, 287.7, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.0,   0.9,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  155.845,  -0.0, 287.9, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   1.5,   2.2,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  155.878,  -0.0, 288.0, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.2,   1.4,  -0.1,   0.0, 200.0,  49.0,   15,   90,   15
  155.912,  -0.0, 288.1, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.6,   3.1,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  155.945,  -0.0, 288.3, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.7,   1.1,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  155.978,  -0.0, 288.4, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.3,   1.0,  -0.1,   0.0, 200.0,  49.0,   62,   90,   62
  156.012,  -0.0, 288.6, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.9,   2.1,  -0.8,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  156.045,  -0.0, 288.7, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   2.1,   2.0,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  156.078,  -0.0, 288.9, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.3,   2.1,  -0.1,   0.0, 200.0,  49.0,  -41,   90,  -41
  156.112,  -0.0, 289.0, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   1.4,   0.7,  -0.1,   0.0, 200.0,  49.0,  -58,   90,  -58
  156.145,  -0.0, 289.2, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.2,   2.8,  -0.1,   0.0, 200.0,  49.0,  -58,   90,  -58
  156.178,  -0.0, 289.4, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.7,   0.1,  -0.1,   0.0, 200.0,  49.0,   11,   90,   11
  156.212,  -0.0, 289.5, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.0,   1.7,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  156.245,  -0.0, 289.7, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.8,   1.3,  -0.2,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  156.278,  -0.0, 289.8, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   1.6,   1.0,  -0.1,   0.0, 200.0,  49.0,   10,   90,   10
  156.312,  -0.0, 290.0, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.7,   3.1,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  156.345,  -0.0, 290.2, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.8,   1.6,  -1.3,  -0.1,   0.0, 200.0,  49.0,   39,   90,   39
  156.378,  -0.0, 290.3, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.5,  -0.2,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  156.412,  -0.0, 290.5, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.1,   2.6,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  156.445,  -0.0, 290.7, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.3,   0.6,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  156.478,  -0.0, 290.9, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.8,   1.3,  -1.0,  -0.1,   0.0, 200.0,  49.0,  -53,   90,  -53
  156.512,  -0.0, 291.1, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.8,   1.4,  -2.5,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  156.545,  -0.0, 291.3, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   1.9,   1.0,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  156.578,  -0.0, 291.5, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.8,   1.1,   2.3,  -0.1,   0.0, 200.0,  49.0,   30,   90,   30
  156.612,  -0.0, 291.6, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.8,   1.2,  -1.5,  -0.1,   0.0, 200.0,  49.0,   49,   90,   49
  156.645,  -0.0, 291.8, 165.0,  -77,   -0,    0,  -0.0,   0.0,   0.9,   2.1,   0.3,  -0.1,   0.0, 200.0,  49.0,   49,   90,   49
  156.678,  -0.0, 292.0, 165.0,  -77,   -0,    0,  -0.1,   0.0,   0.8,   1.2,   4.6,  -0.1,   0.0, 200.0,  49.0,  -72,   90,  -72
  156.712,  -0.0, 292.2, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.8,   1.2,  -1.9,  -0.2,   0.0, 200.0,  49.0,   43,   90,   43
  156.745,  -0.0, 292.4, 165.0,  -77,   -0,    0,   0.0,   0.0,   0.9,   1.4,  -2.9,  -0.2,   0.0, 200.0,  49.0,   43,   90,   43
  156.778,  -0.0, 292.6, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   1.1,  -1.8,  -0.2,   0.0, 200.0,  49.0,  -68,   90,  -68
  156.812,  -0.0, 292.8, 165.0,  -76,   -0,    0,  -0.0,   0.0,   0.8,   0.7,   0.8,  -0.2,   0.0, 200.0,  49.0,  -32,   90,  -32
  156.845,  -0.0, 293.0, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   1.5,  -1.6,  -0.2,   0.0, 200.0,  49.0,  -32,   90,  -32
  156.878,  -0.0, 293.2, 165.0,  -76,   -0,    0,  -0.0,   0.0,   0.8,   1.6,   0.5,  -0.2,   0.0, 200.0,  49.0,  -74,   90,  -74
  156.912,  -0.0, 293.3, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   1.0,  -2.5,  -0.2,   0.0, 200.0,  49.0,   17,   90,   17
  156.945,  -0.0, 293.5, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   1.0,  -2.2,  -0.2,   0.0, 200.0,  49.0,   17,   90,   17
  156.978,  -0.0, 293.7, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   1.0,  -2.7,  -0.2,   0.0, 200.0,  49.0,   56,   90,   56
  157.012,  -0.0, 293.9, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.1,  -2.1,  -0.2,   0.0, 200.0,  49.0,  -73,   90,  -73
  157.045,  -0.0, 294.1, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.6,  -3.6,  -0.3,   0.0, 200.0,  49.0,   53,   90,   53
  157.078,  -0.0, 294.3, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.5,  -3.7,  -0.2,   0.0, 200.0,  49.0,  -55,   90,  -55
  157.112,  -0.0, 294.6, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.2,  -2.0,  -0.2,   0.0, 200.0,  49.0,  -66,   90,  -66
  157.145,  -0.0, 294.8, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.8,  -3.9,  -0.3,   0.0, 200.0,  49.0,   16,   90,   16
  157.178,  -0.0, 295.0, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.5,  -4.7,  -0.3,   0.0, 200.0,  49.0,  -32,   90,  -32
  157.212,  -0.0, 295.2, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.5,  -4.5,  -0.3,   0.0, 200.0,  49.0,  -43,   90,  -43
  157.245,  -0.0, 295.4, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.8,  -4.4,  -0.3,   0.0, 200.0,  49.0,   -3,   90,   -3
  157.278,  -0.0, 295.6, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.8,  -5.3,  -0.3,   0.0, 200.0,  49.0,  -75,   90,  -75
  157.312,  -0.0, 295.9, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.2,  -5.2,  -0.3,   0.0, 200.0,  49.0,   49,   90,   49
  157.345,  -0.0, 296.1, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.4,  -4.4,  -0.3,   0.0, 200.0,  49.0,   44,   90,   44
  157.378,  -0.0, 296.3, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.6,  -5.7,  -0.2,   0.0, 200.0,  49.0,   35,   90,   35
  157.412,  -0.0, 296.5, 165.0,  -76,   -0,    0,   0.1,   0.0,   0.8,   0.2,  -7.2,  -0.3,   0.0, 200.0,  49.0,   35,   90,   35
  157.445,  -0.0, 296.7, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.0,  -4.4,  -0.3,   0.0, 200.0,  49.0,   29,   90,   29
  157.478,  -0.0, 296.9, 165.0,  -76,   -0,    0,   0.1,   0.0,   0.8,   0.5,  -8.5,  -0.3,   0.0, 200.0,  49.0,  -71,   90,  -71
  157.512,  -0.0, 297.2, 165.0,  -76,   -0,    0,   0.1,   0.0,   0.8,   0.6,  -8.6,  -0.3,   0.0, 200.0,  49.0,   43,   90,   43
  157.545,  -0.0, 297.4, 165.0,  -76,   -0,    0,   0.1,   0.0,   0.8,  -0.1,  -7.8,  -0.3,   0.0, 200.0,  49.0,  -62,   90,  -62
  157.578,  -0.0, 297.6, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,  -0.8,  -5.8,  -0.4,   0.0, 200.0,  49.0,  -37,   90,  -37
  157.612,  -0.0, 297.8, 165.0,  -76,   -0,    0,   0.1,   0.0,   0.8,  -0.1,  -9.7,  -0.4,   0.0, 200.0,  49.0,  -37,   90,  -37
  157.645,  -0.0, 298.0, 165.0,  -76,   -0,    0,   0.0,   0.0,   0.8,   0.6,  -5.4,  -0.5,   0.0, 200.0,  49.0,  -37,   90,  -37
  157.678,  -0.0, 298.3, 165.0,  -76,   -0,    0,   0.0,  -0.0,   0.8,  -3.5,  -2.6,  -0.5,   0.0, 200.0,  49.0,  -71,   90,  -71
  157.712,  -0.0, 298.5, 165.0,  -76,   -0,    0,   0.0,  -0.1,   0.8,  -8.2,  -9.4,  -0.8,   0.0, 200.0,  49.0,  -71,   90,  -71
  157.745,  -0.0, 298.7, 165.0,  -76,   -0,    0,   0.1,   0.1,   0.9,  -0.9, -11.2,  -0.9,   0.0, 200.0,  49.0,   54,   90,   54
  157.778,  -0.0, 298.9, 165.0,  -76,   -0,    0,   0.5,   0.1,   0.7,   5.9, -34.7,  -1.1,   0.0, 200.0,  49.0,  -39,   90,  -39
  157.812,  -0.0, 299.2, 165.0,  -76,   -0,    0,  -0.3,  -0.3,   0.8, -20.0,  16.5,  -0.8,   0.0, 200.0,  49.0,  -39,   90,  -39
  157.845,  -0.0, 299.4, 165.0,  -75,   -0,    0,   0.6,   0.1,   0.7,   3.9, -39.8,  -0.9,   0.0, 200.0,  49.0,  -38,   90,  -38
  157.878,  -0.0, 299.7, 165.0,  -75,   -0,    0,  -0.0,  -0.1,   0.8,  -5.4,  -5.8,  -0.6,   0.0, 200.0,  49.0,  -57,   90,  -57
  157.912,  -0.0, 299.9, 165.0,  -75,   -0,    0,   0.1,   0.0,   0.8,  -0.4, -11.9,  -0.4,   0.0, 200.0,  49.0,   -4,   90,   -4
  157.945,  -0.0, 300.2, 165.0,  -75,   -0,    0,   0.2,   0.0,   0.7,   2.3, -16.4,  -0.5,   0.0, 200.0,  49.0,   15,   90,   15
  157.978,  -0.0, 300.4, 165.0,  -75,   -0,    0,   0.1,  -0.0,   0.8,  -1.4, -14.5,  -0.5,   0.0, 200.0,  49.0,  -50,   90,  -50
  158.012,  -0.0, 300.6, 165.0,  -75,   -0,    0,   0.2,   0.0,   0.8,   0.0, -17.9,  -0.5,   0.0, 200.0,  49.0,  -50,   90,  -50
  158.045,  -0.0, 300.9, 165.0,  -75,   -0,    0,   0.2,  -0.0,   0.7,  -1.8, -18.9,  -0.5,   0.0, 200.0,  49.0,  -66,   90,  -66
  158.078,  -0.0, 301.1, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   0.1, -24.4,  -0.4,   0.0, 200.0,  49.0,  -63,   90,  -63
  158.112,  -0.0, 301.3, 165.0,  -75,   -0,    0,   0.2,   0.0,   0.7,  -0.2, -21.6,  -0.4,   0.0, 200.0,  49.0,  -63,   90,  -63
  158.145,  -0.0, 301.6, 165.0,  -75,   -0,    0,   0.2,   0.0,   0.7,   0.3, -21.3,  -0.4,   0.0, 200.0,  49.0,  -69,   90,  -69
  158.178,  -0.0, 301.8, 165.0,  -75,   -0,    0,   0.2,   0.0,   0.7,   0.7, -21.4,  -0.4,   0.0, 200.0,  49.0,   18,   90,   18
  158.212,  -0.0, 302.0, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   0.5, -24.5,  -0.4,   0.0, 200.0,  49.0,   18,   90,   18
  158.245,  -0.0, 302.3, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   0.7, -25.2,  -0.4,   0.0, 200.0,  49.0,   39,   90,   39
  158.278,  -0.0, 302.5, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   1.3, -27.3,  -0.4,   0.0, 200.0,  49.0,  -74,   90,  -74
  158.312,  -0.0, 302.7, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   0.7, -29.8,  -0.4,   0.0, 200.0,  49.0,  -74,   90,  -74
  158.345,  -0.0, 303.0, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   0.2, -29.3,  -0.4,   0.0, 200.0,  49.0,   21,   90,   21
  158.378,  -0.0, 303.2, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   1.8, -30.9,  -0.4,   0.0, 200.0,  49.0,   56,   90,   56
  158.412,  -0.0, 303.5, 165.0,  -75,   -0,    0,   0.3,   0.0,   0.7,   2.3, -32.2,  -0.4,   0.0, 200.0,  49.0,   56,   90,   56
  158.445,  -0.0, 303.7, 165.0,  -75,   -0,    0,   0.4,   0.0,   0.7,   0.6, -39.1,  -0.4,   0.0, 200.0,  49.0,    4,   90,    4
  158.478,  -0.0, 303.9, 165.0,  -75,   -0,    0,   0.4,   0.0,   0.7,   2.1, -39.5,  -0.4,   0.0, 200.0,  49.0,   34,   90,   34
  158.512,  -0.0, 304.2, 165.0,  -75,   -0,    0,   0.4,   0.0,   0.7,   1.8, -41.6,  -0.4,   0.0, 200.0,  49.0,   34,   90,   34
  158.545,  -0.0, 304.4, 165.0,  -75,   -0,    0,   0.4,   0.1,   0.7,   2.9, -43.0,  -0.4,   0.0, 200.0,  49.0,   37,   90,   37
  158.578,  -0.0, 304.6, 165.0,  -75,   -0,    0,   0.5,   0.0,   0.6,   1.2, -46.6,  -0.4,   0.0, 200.0,  49.0,   44,   90,   44
  158.612,  -0.0, 304.9, 165.0,  -75,   -0,    0,   0.5,   0.0,   0.7,   2.0, -46.3,  -0.4,   0.0, 200.0,  49.0,   44,   90,   44
  158.645,  -0.0, 305.1, 165.0,  -75,   -0,    0,   0.5,   0.0,   0.7,   2.6, -48.3,  -0.4,   0.0, 200.0,  49.0,   29,   90,   29
  158.678,  -0.0, 305.4, 165.0,  -75,   -0,    0,   0.5,   0.1,   0.7,   3.5, -52.6,  -0.4,   0.0, 200.0,  49.0,   30,   90,   30
  158.712,  -0.0, 305.7, 165.0,  -75,   -0,    0,   0.5,   0.1,   0.6,   3.5, -51.4,  -0.4,   0.0, 200.0,  49.0,   30,   90,   30
  158.745,  -0.0, 305.9, 165.0,  -75,   -0,    0,   0.5,   0.0,   0.6,   0.2, -52.7,  -0.4,   0.0, 200.0,  49.0,   28,   90,   28
  158.778,  -0.0, 306.2, 165.0,  -74,   -0,    0,   0.5,   0.0,   0.6,   1.4, -54.1,  -0.4,   0.0, 200.0,  49.0,   58,   90,   58
  158.812,  -0.0, 306.4, 165.0,  -74,   -0,    0,   0.6,   0.0,   0.6,   2.2, -59.7,  -0.4,   0.0, 200.0,  49.0,   58,   90,   58
  158.845,  -0.0, 306.6, 165.0,  -74,   -0,    0,   0.5,   0.0,   0.6,   0.3, -55.8,  -0.4,   0.0, 200.0,  49.0,  -62,   90,  -62
  158.878,  -0.0, 306.9, 165.0,  -74,   -0,    0,   0.6,   0.0,   0.6,   2.2, -60.4,  -0.4,   0.0, 200.0,  49.0,  -31,   90,  -31
  158.912,  -0.0, 307.1, 165.0,  -74,   -0,    0,   0.6,   0.0,   0.6,   2.0, -61.3,  -0.4,   0.0, 200.0,  49.0,  -31,   90,  -31
  158.945,  -0.0, 307.4, 165.0,  -74,   -0,    0,   0.7,   0.0,   0.6,   1.2, -66.1,  -0.4,   0.0, 200.0,  49.0,  -37,   90,  -37
  158.978,  -0.0, 307.6, 165.0,  -74,   -0,    0,   0.7,   0.1,   0.6,   3.2, -67.0,  -0.4,   0.0, 200.0,  49.0,   30,   90,   30
  159.012,  -0.0, 307.9, 165.0,  -74,   -0,    0,   0.7,   0.1,   0.6,   3.3, -69.0,  -0.4,   0.0, 200.0,  49.0,   10,   90,   10
  159.045,  -0.0, 308.2, 165.0,  -74,   -0,    0,   0.7,   0.0,   0.6,   3.0, -69.1,  -0.4,   0.0, 200.0,  49.0,   10,   90,   10
  159.078,  -0.0, 308.4, 165.0,  -74,   -0,    0,   0.7,   0.0,   0.6,   1.3, -68.8,  -0.4,   0.0, 200.0,  49.0,   27,   90,   27
  159.112,  -0.0, 308.7, 165.0,  -74,   -0,    0,   0.7,   0.1,   0.6,   2.9, -69.8,  -0.4,   0.0, 200.0,  49.0,   27,   90,   27
  159.145,  -0.0, 308.9, 165.1,  -74,   -0,    0,   0.7,   0.1,   0.6,   3.2, -71.0,  -0.4,   0.0, 200.0,  49.0,  -19,   90,  -19
  159.178,  -0.0, 309.2, 165.1,  -74,   -0,    0,   0.8,   0.0,   0.5,   1.8, -75.6,  -0.5,   0.0, 200.0,  49.0,   -8,   90,   -8
  159.212,  -0.0, 309.4, 165.0,  -74,    0,    0,   0.8,   0.0,   0.6,   2.1, -75.8,  -0.5,   0.0, 200.0,  49.0,   -8,   90,   -8
