loaded 340 states from 0003.dat
FINGER
Bounding Sphere
   0.0, 297.5,   0.0,    0,   -0,    0
POLYFLAP
Bounding Box
   0.0,   0.0,   0.0,    0,   -0,    0
50, 25, 65, 
GROUND PLANE
Bounding Plane
   0.0,   0.0,   0.0,    0,   -0,    0
timestamp, eff_x, eff_y, eff_z,eff_r,eff_p,eff_y,    Fx,    Fy,    Fz,    Tx,    Ty,    Tz, obj_x, obj_y, obj_z,obj_r,obj_p,obj_y
  132.412,   0.0, 288.2, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   2.2,   0.2,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  132.446,   0.0, 288.4, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.1,   2.2,  -0.1,   0.0, 200.0,  49.0,   62,   90,   62
  132.479,   0.0, 288.5, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.4,   1.7,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  132.512,   0.0, 288.7, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.9,   0.9,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  132.546,   0.0, 288.8, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   1.8,  -0.1,   0.0, 200.0,  49.0,  -41,   90,  -41
  132.579,   0.0, 289.0, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   1.7,   2.3,  -0.1,   0.0, 200.0,  49.0,  -58,   90,  -58
  132.612,   0.0, 289.1, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   1.5,   1.5,  -0.1,   0.0, 200.0,  49.0,  -58,   90,  -58
  132.646,   0.0, 289.3, 165.0,  -77,   -0,   -0,   0.0,   0.0,   0.8,   2.1,  -0.6,  -0.1,   0.0, 200.0,  49.0,   11,   90,   11
  132.679,   0.0, 289.5, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   0.9,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  132.712,   0.0, 289.6, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   2.1,  -0.1,   0.0, 200.0,  49.0,  -70,   90,  -70
  132.746,   0.0, 289.8, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   2.0,   2.0,  -0.1,   0.0, 200.0,  49.0,   10,   90,   10
  132.779,   0.0, 290.0, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   2.2,   1.5,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  132.812,   0.0, 290.2, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   2.1,   1.1,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  132.846,   0.0, 290.3, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.4,   1.5,  -0.1,   0.0, 200.0,  49.0,  -64,   90,  -64
  132.879,   0.0, 290.5, 165.0,  -77,   -0,   -0,  -0.1,   0.0,   0.9,   1.8,   5.1,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  132.912,   0.0, 290.7, 165.0,  -77,   -0,   -0,   0.0,   0.0,   0.8,   2.6,  -0.6,  -0.1,   0.0, 200.0,  49.0,  -67,   90,  -67
  132.946,   0.0, 290.9, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   0.9,   1.6,  -0.1,   0.0, 200.0,  49.0,  -53,   90,  -53
  132.979,   0.0, 291.1, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.6,   0.3,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  133.012,   0.0, 291.2, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   1.1,   2.3,  -0.1,   0.0, 200.0,  49.0,  -60,   90,  -60
  133.046,   0.0, 291.4, 165.0,  -77,   -0,   -0,  -0.1,   0.0,   0.9,   1.3,   3.9,  -0.1,   0.0, 200.0,  49.0,   30,   90,   30
  133.079,   0.0, 291.6, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   0.2,  -0.1,   0.0, 200.0,  49.0,   49,   90,   49
  133.112,   0.0, 291.8, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   1.4,  -0.1,   0.0, 200.0,  49.0,  -68,   90,  -68
  133.146,   0.0, 291.9, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   1.0,   1.1,  -0.1,   0.0, 200.0,  49.0,  -72,   90,  -72
  133.179,   0.0, 292.1, 165.0,  -77,   -0,   -0,   0.0,   0.0,   0.8,   1.9,  -3.1,  -0.1,   0.0, 200.0,  49.0,   43,   90,   43
  133.212,   0.0, 292.3, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.9,   1.7,   1.6,  -0.1,   0.0, 200.0,  49.0,   43,   90,   43
  133.246,   0.0, 292.5, 165.0,  -77,   -0,   -0,  -0.0,   0.0,   0.8,   1.6,   1.2,  -0.1,   0.0, 200.0,  49.0,  -68,   90,  -68
  133.279,   0.0, 292.7, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   1.8,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  133.312,   0.0, 292.9, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   1.9,   2.1,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  133.346,   0.0, 293.1, 165.0,  -76,   -0,   -0,   0.0,   0.1,   0.8,   2.7,  -0.8,  -0.1,   0.0, 200.0,  49.0,  -74,   90,  -74
  133.379,   0.0, 293.3, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   1.8,   3.1,  -0.1,   0.0, 200.0,  49.0,   17,   90,   17
  133.412,   0.0, 293.5, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.9,   1.3,   0.3,  -0.1,   0.0, 200.0,  49.0,   17,   90,   17
  133.446,   0.0, 293.7, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   1.7,   0.1,  -0.1,   0.0, 200.0,  49.0,   56,   90,   56
  133.479,   0.0, 293.9, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.9,   2.1,  -2.2,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  133.512,   0.0, 294.1, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.9,   1.3,   2.4,  -0.1,   0.0, 200.0,  49.0,  -73,   90,  -73
  133.546,   0.0, 294.3, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   1.9,   1.4,  -0.1,   0.0, 200.0,  49.0,  -55,   90,  -55
  133.579,   0.0, 294.5, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   1.9,   2.6,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  133.612,   0.0, 294.7, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   2.0,  -0.1,  -0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  133.646,   0.0, 294.9, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   2.1,  -0.2,  -0.1,   0.0, 200.0,  49.0,  -32,   90,  -32
  133.679,   0.0, 295.1, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   2.2,  -2.7,  -0.1,   0.0, 200.0,  49.0,  -43,   90,  -43
  133.712,   0.0, 295.3, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   1.9,  -2.5,  -0.1,   0.0, 200.0,  49.0,  -43,   90,  -43
  133.746,   0.0, 295.6, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   0.9,  -3.6,  -0.1,   0.0, 200.0,  49.0,  -75,   90,  -75
  133.779,   0.0, 295.8, 165.0,  -76,   -0,   -0,  -0.0,   0.0,   0.8,   2.0,   0.1,  -0.0,   0.0, 200.0,  49.0,   49,   90,   49
  133.812,   0.0, 296.0, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   1.6,  -2.8,  -0.0,   0.0, 200.0,  49.0,   44,   90,   44
  133.846,   0.0, 296.3, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   1.3,  -2.7,  -0.0,   0.0, 200.0,  49.0,  -72,   90,  -72
  133.879,   0.0, 296.5, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   2.7,  -2.2,  -0.0,   0.0, 200.0,  49.0,   35,   90,   35
  133.912,   0.0, 296.7, 165.0,  -76,   -0,   -0,   0.1,   0.0,   0.8,   2.6,  -7.2,  -0.0,   0.0, 200.0,  49.0,   35,   90,   35
  133.946,   0.0, 296.9, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   2.8,  -4.2,  -0.0,   0.0, 200.0,  49.0,  -71,   90,  -71
  133.979,   0.0, 297.1, 165.0,  -76,   -0,   -0,   0.1,   0.0,   0.8,   2.8,  -7.9,  -0.0,   0.0, 200.0,  49.0,   43,   90,   43
  134.012,   0.0, 297.4, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   2.2,  -4.0,  -0.0,   0.0, 200.0,  49.0,  -62,   90,  -62
  134.046,   0.0, 297.6, 165.0,  -76,   -0,   -0,   0.1,   0.0,   0.8,   2.9,  -6.3,  -0.0,   0.0, 200.0,  49.0,  -62,   90,  -62
  134.079,   0.0, 297.8, 165.0,  -76,   -0,   -0,   0.0,   0.0,   0.8,   2.2,  -3.0,   0.0,   0.0, 200.0,  49.0,  -37,   90,  -37
  134.112,   0.0, 298.0, 165.0,  -76,   -0,   -0,   0.2,   0.0,   0.7,   0.3, -14.9,  -0.0,   0.0, 200.0,  49.0,  -37,   90,  -37
  134.146,   0.0, 298.3, 165.0,  -76,   -0,   -0,   0.2,   0.1,   0.8,   3.9, -18.2,  -0.0,   0.0, 200.0,  49.0,  -73,   90,  -73
  134.179,   0.0, 298.5, 165.0,  -76,   -0,   -0,   0.3,  -0.1,   0.6,  -3.8, -20.0,   0.0,   0.0, 200.0,  49.0,  -71,   90,  -71
  134.212,   0.0, 298.7, 165.0,  -76,   -0,   -0,  -0.3,  -0.1,   0.9,  -7.5,  17.2,   0.2,   0.0, 200.0,  49.0,   54,   90,   54
  134.246,   0.0, 298.9, 165.0,  -76,   -0,   -0,   0.5,   0.1,   0.6,   9.1, -32.5,  -0.1,   0.0, 200.0,  49.0,   35,   90,   35
  134.279,   0.0, 299.2, 165.0,  -76,   -0,   -0,  -0.0,   0.1,   1.0,   3.5,  -3.8,   0.1,   0.0, 200.0,  49.0,  -39,   90,  -39
  134.312,   0.0, 299.4, 165.0,  -75,   -0,   -0,   0.1,   0.1,   0.6,   3.7, -10.0,  -0.0,   0.0, 200.0,  49.0,  -38,   90,  -38
  134.346,   0.0, 299.6, 165.0,  -75,   -0,   -0,   0.1,  -0.0,   0.8,  -1.8, -11.4,   0.1,   0.0, 200.0,  49.0,  -57,   90,  -57
  134.379,   0.0, 299.8, 165.0,  -75,   -0,   -0,   0.1,   0.1,   0.8,   6.7,  -9.2,   0.0,   0.0, 200.0,  49.0,   -4,   90,   -4
  134.412,   0.0, 300.1, 165.0,  -75,   -0,   -0,   0.2,   0.1,   0.8,   3.6, -18.5,   0.0,   0.0, 200.0,  49.0,   15,   90,   15
  134.446,   0.0, 300.3, 165.0,  -75,   -0,   -0,   0.1,   0.0,   0.8,   2.3, -14.0,   0.0,   0.0, 200.0,  49.0,  -26,   90,  -26
  134.479,   0.0, 300.5, 165.0,  -75,   -0,   -0,   0.2,   0.0,   0.7,   2.7, -18.4,   0.0,   0.0, 200.0,  49.0,  -50,   90,  -50
  134.512,   0.0, 300.8, 165.0,  -75,   -0,   -0,   0.2,   0.0,   0.8,   2.6, -17.6,   0.1,   0.0, 200.0,  49.0,  -66,   90,  -66
  134.546,   0.0, 301.0, 165.0,  -75,   -0,   -0,   0.2,   0.1,   0.7,   3.4, -20.8,   0.0,   0.0, 200.0,  49.0,   22,   90,   22
  134.579,   0.0, 301.2, 165.0,  -75,   -0,   -0,   0.2,   0.1,   0.7,   3.6, -17.8,   0.1,   0.0, 200.0,  49.0,  -63,   90,  -63
  134.612,   0.0, 301.5, 165.0,  -75,   -0,   -0,   0.2,   0.1,   0.7,   3.5, -21.4,   0.1,   0.0, 200.0,  49.0,  -69,   90,  -69
  134.646,   0.0, 301.7, 165.0,  -75,   -0,   -0,   0.2,   0.1,   0.7,   3.3, -20.6,   0.0,   0.0, 200.0,  49.0,   42,   90,   42
  134.679,   0.0, 301.9, 165.0,  -75,   -0,   -0,   0.2,   0.0,   0.7,   3.1, -22.1,   0.1,   0.0, 200.0,  49.0,   18,   90,   18
  134.712,   0.0, 302.2, 165.0,  -75,   -0,   -0,   0.2,   0.1,   0.7,   3.7, -23.7,   0.1,   0.0, 200.0,  49.0,   39,   90,   39
  134.746,   0.0, 302.4, 165.0,  -75,   -0,   -0,   0.2,   0.0,   0.7,   3.2, -24.9,   0.1,   0.0, 200.0,  49.0,    6,   90,    6
  134.779,   0.0, 302.7, 165.0,  -75,   -0,   -0,   0.3,   0.1,   0.7,   3.9, -26.8,   0.1,   0.0, 200.0,  49.0,  -74,   90,  -74
  134.812,   0.0, 302.9, 165.0,  -75,   -0,   -0,   0.3,   0.1,   0.7,   4.1, -29.4,   0.1,   0.0, 200.0,  49.0,  -74,   90,  -74
  134.846,   0.0, 303.2, 165.0,  -75,   -0,   -0,   0.3,   0.1,   0.7,   4.5, -32.7,   0.0,   0.0, 200.0,  49.0,  -47,   90,  -47
  134.879,   0.0, 303.4, 165.0,  -75,   -0,   -0,   0.3,   0.0,   0.7,   3.1, -33.0,   0.0,   0.0, 200.0,  49.0,   56,   90,   56
  134.912,   0.0, 303.7, 165.0,  -75,   -0,   -0,   0.4,   0.1,   0.7,   4.1, -35.7,   0.0,   0.0, 200.0,  49.0,   56,   90,   56
  134.946,   0.0, 303.9, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   2.9, -37.5,   0.0,   0.0, 200.0,  49.0,  -76,   90,  -76
  134.979,   0.0, 304.2, 165.0,  -75,   -0,   -0,   0.4,   0.1,   0.7,   4.6, -42.0,   0.0,   0.0, 200.0,  49.0,   34,   90,   34
  135.012,   0.0, 304.4, 165.0,  -75,   -0,   -0,   0.4,   0.0,   0.7,   3.4, -41.4,  -0.0,   0.0, 200.0,  49.0,   37,   90,   37
  135.046,   0.0, 304.7, 165.0,  -75,   -0,   -0,   0.5,   0.1,   0.7,   4.8, -46.0,  -0.1,   0.0, 200.0,  49.0,   44,   90,   44
  135.079,   0.0, 304.9, 165.0,  -75,   -0,   -0,   0.5,   0.1,   0.7,   4.0, -46.1,  -0.0,   0.0, 200.0,  49.0,   44,   90,   44
  135.112,   0.0, 305.1, 165.0,  -75,   -0,   -0,   0.5,   0.0,   0.7,   2.7, -47.6,  -0.0,   0.0, 200.0,  49.0,   29,   90,   29
  135.146,   0.0, 305.4, 165.0,  -75,   -0,   -0,   0.5,   0.0,   0.7,   3.3, -47.2,  -0.0,   0.0, 200.0,  49.0,  -73,   90,  -73
  135.179,   0.0, 305.6, 165.0,  -75,   -0,   -0,   0.5,   0.1,   0.6,   3.7, -47.2,  -0.0,   0.0, 200.0,  49.0,   30,   90,   30
  135.212,   0.0, 305.8, 165.0,  -75,   -0,   -0,   0.5,   0.1,   0.6,   3.8, -53.1,  -0.0,   0.0, 200.0,  49.0,   28,   90,   28
  135.246,   0.0, 306.1, 165.0,  -75,   -0,   -0,   0.5,   0.0,   0.6,   3.1, -53.0,  -0.0,   0.0, 200.0,  49.0,   58,   90,   58
  135.279,   0.0, 306.3, 165.0,  -74,   -0,   -0,   0.5,   0.1,   0.6,   4.7, -52.7,   0.0,   0.0, 200.0,  49.0,   58,   90,   58
  135.312,   0.0, 306.6, 165.0,  -74,   -0,   -0,   0.6,   0.1,   0.6,   4.0, -57.1,  -0.0,   0.0, 200.0,  49.0,  -62,   90,  -62
  135.346,   0.0, 306.9, 165.0,  -74,   -0,   -0,   0.6,   0.1,   0.6,   4.2, -56.0,  -0.0,   0.0, 200.0,  49.0,  -14,   90,  -14
  135.379,   0.0, 307.1, 165.0,  -74,   -0,   -0,   0.6,   0.0,   0.6,   3.4, -58.6,  -0.0,   0.0, 200.0,  49.0,  -31,   90,  -31
  135.412,   0.0, 307.4, 165.0,  -74,   -0,   -0,   0.6,   0.0,   0.6,   3.5, -63.3,  -0.0,   0.0, 200.0,  49.0,  -31,   90,  -31
  135.446,   0.0, 307.6, 165.0,  -74,   -0,   -0,   0.6,   0.0,   0.6,   3.5, -61.9,   0.0,   0.0, 200.0,  49.0,  -74,   90,  -74
  135.479,   0.0, 307.9, 165.0,  -74,   -0,   -0,   0.7,   0.0,   0.6,   2.9, -68.7,   0.0,   0.0, 200.0,  49.0,   30,   90,   30
  135.512,   0.0, 308.1, 165.0,  -74,   -0,   -0,   0.7,   0.1,   0.6,   4.7, -68.7,   0.0,   0.0, 200.0,  49.0,   30,   90,   30
  135.546,   0.0, 308.4, 165.0,  -74,   -0,   -0,   0.7,   0.0,   0.6,   2.9, -66.9,   0.0,   0.0, 200.0,  49.0,  -73,   90,  -73
  135.579,   0.0, 308.6, 165.0,  -74,   -0,   -0,   0.7,   0.1,   0.6,   4.9, -67.9,   0.0,   0.0, 200.0,  49.0,   27,   90,   27
  135.612,   0.0, 308.9, 165.0,  -74,   -0,   -0,   0.7,   0.1,   0.6,   4.0, -72.7,   0.0,   0.0, 200.0,  49.0,  -19,   90,  -19
  135.646,   0.0, 309.1, 165.0,  -74,   -0,   -0,   0.7,   0.1,   0.6,   4.5, -71.9,   0.0,   0.0, 200.0,  49.0,   57,   90,   57
  135.679,   0.0, 309.3, 165.0,  -74,   -0,   -0,   0.7,   0.1,   0.6,   4.5, -73.0,   0.0,   0.0, 200.0,  49.0,   -8,   90,   -8
